chart_id	chart_title	pmid	doi	title	authors	year	url	raw_citation
ecoli_sos_lexa	SOS DNA-Damage Response (LexA/RecA)	7053433	10.1016/0092-8674(82)90085-X	The SOS regulatory system of Escherichia coli	Little JW, Mount DW	1982		"Little JW, Mount DW. ""The SOS regulatory system of Escherichia coli"". Cell. 1982. PubMed: 7053433. doi:10.1016/0092-8674(82)90085-X"
ecoli_sos_response	E. coli SOS Response	16285859		The SOS response: recent insights into umuDC-dependent mutagenesis and DNA damage tolerance	Friedberg EC	2005		"Friedberg EC. ""The SOS response: recent insights into umuDC-dependent mutagenesis and DNA damage tolerance"". Annual review of genetics. 2005. PubMed: 16285859"
ecoli_sos_response	E. coli SOS Response	10978131		Regulation of the Escherichia coli SOS response	Fernández De Henestrosa AR	2000		"Fernández De Henestrosa AR. ""Regulation of the Escherichia coli SOS response"". FEMS microbiology reviews. 2000. PubMed: 10978131"
ecoli_sos_response	E. coli SOS Response	10494826		RecA protein: structure, function, and role in recombinational DNA repair	Cox MM	1999		"Cox MM. ""RecA protein: structure, function, and role in recombinational DNA repair"". Progress in nucleic acid research and molecular biology. 1999. PubMed: 10494826"
ecoli_sos_response	E. coli SOS Response	12700015		The LexA transcriptional repressor	Little JW	2003		"Little JW. ""The LexA transcriptional repressor"". Frontiers in bioscience : a journal and virtual library. 2003. PubMed: 12700015"
ecoli_starvation_response	General Starvation Response (RpoS/σS)	12065764	10.1046/j.1365-2958.2002.03031.x	The RpoS sigma factor of Escherichia coli: synthesis and degradation	Hengge-Aronis R	2002		"Hengge-Aronis R. ""The RpoS sigma factor of Escherichia coli: synthesis and degradation"". Mol Microbiol. 2002. PubMed: 12065764. doi:10.1046/j.1365-2958.2002.03031.x"
ecoli_starvation_response	General Starvation Response (RpoS/σS)	9826730	10.1073/pnas.95.21.12462	Small RNAs, DsrA and RprA, control the synthesis of the stationary phase sigma factor in Escherichia coli	Majdalani N, Cunning C, Sledjeski D, Elliott T, Gottesman S	1998		"Majdalani N, Cunning C, Sledjeski D, Elliott T, Gottesman S. ""Small RNAs, DsrA and RprA, control the synthesis of the stationary phase sigma factor in Escherichia coli"". Proc Natl Acad Sci USA. 1998. PubMed: 9826730. doi:10.1073/pnas.95.21.12462"
ecoli_starvation_response	General Starvation Response (RpoS/σS)	10485858	10.1073/pnas.96.11.6439	The adaptor protein RssB regulates proteolysis of the stationary-phase sigma factor RpoS	Becker G, Klauck E, Hengge-Aronis R	1999		"Becker G, Klauck E, Hengge-Aronis R. ""The adaptor protein RssB regulates proteolysis of the stationary-phase sigma factor RpoS"". Proc Natl Acad Sci USA. 1999. PubMed: 10485858. doi:10.1073/pnas.96.11.6439"
ecoli_starvation_response	General Starvation Response (RpoS/σS)	12581362	10.1046/j.1365-2958.2003.03255.x	ppGpp-dependent stationary phase induction of genes on Escherichia coli	Kvint K, Nachin L, Diez A, Nyström T	2003		"Kvint K, Nachin L, Diez A, Nyström T. ""ppGpp-dependent stationary phase induction of genes on Escherichia coli"". Mol Microbiol. 2003. PubMed: 12581362. doi:10.1046/j.1365-2958.2003.03255.x"
ecoli_stringent_response	Stringent Response and ppGpp-Mediated Growth Control	18454629	10.1146/annurev.micro.62.081307.162903	ppGpp: still magical?	Potrykus K, Cashel M	2008		"Potrykus K, Cashel M. ""ppGpp: still magical?"". Annual Review of Microbiology. 2008. PubMed: 18454629. doi:10.1146/annurev.micro.62.081307.162903"
ecoli_stringent_response	Stringent Response and ppGpp-Mediated Growth Control			The stringent response	Cashel M, Gentry D, Hernandez VJ, Vinella D	1996		"Cashel M, Gentry D, Hernandez VJ, Vinella D. ""The stringent response"". Escherichia coli and Salmonella: Cellular and Molecular Biology. 1996"
ecoli_stringent_response	Stringent Response and ppGpp-Mediated Growth Control	25853779	10.1038/nrmicro3449	Structural basis of ppGpp riboswitch function	Hauryliuk V, Atkinson GC, Murakami KS, Tenson T, Gerdes K	2015		"Hauryliuk V, Atkinson GC, Murakami KS, Tenson T, Gerdes K. ""Structural basis of ppGpp riboswitch function"". Nature Reviews Microbiology. 2015. PubMed: 25853779. doi:10.1038/nrmicro3449"
ecoli_stringent_response	Stringent Response and ppGpp-Mediated Growth Control	23590490	10.1146/annurev-micro-092412-155607	Regulation of RNA polymerase by ppGpp and DksA	Ross W, Vrentas CE, Sanchez-Vazquez P, Gaal T, Gourse RL	2013		"Ross W, Vrentas CE, Sanchez-Vazquez P, Gaal T, Gourse RL. ""Regulation of RNA polymerase by ppGpp and DksA"". Annual Review of Microbiology. 2013. PubMed: 23590490. doi:10.1146/annurev-micro-092412-155607"
ecoli_sulfur_metabolism	Sulfur Assimilation and Cysteine Biosynthesis	26443778	10.1128/ecosalplus.3.6.2.1	Sulfur metabolism in Escherichia coli	Kredich NM	2008		"Kredich NM. ""Sulfur metabolism in Escherichia coli"". EcoSal Plus. 2008. PubMed: 26443778. doi:10.1128/ecosalplus.3.6.2.1"
ecoli_tca_cycle	Tricarboxylic Acid Cycle (TCA/Krebs Cycle)	16003780	10.1002/bit.20632	The tricarboxylic acid cycle in Escherichia coli	Sauer U, Eikmanns BJ	2005		"Sauer U, Eikmanns BJ. ""The tricarboxylic acid cycle in Escherichia coli"". Biotechnol Bioeng. 2005. PubMed: 16003780. doi:10.1002/bit.20632"
ecoli_tca_cycle	Tricarboxylic Acid Cycle (TCA/Krebs Cycle)	9335278	10.1099/00221287-143-10-3301	Escherichia coli contains two aconitases: aconitase A and aconitase B	Gruer MJ, Artymiuk PJ, Guest JR	1997		"Gruer MJ, Artymiuk PJ, Guest JR. ""Escherichia coli contains two aconitases: aconitase A and aconitase B"". Microbiology. 1997. PubMed: 9335278. doi:10.1099/00221287-143-10-3301"
ecoli_tca_cycle	Tricarboxylic Acid Cycle (TCA/Krebs Cycle)	6750117	10.1038/300458a0	Isocitrate dehydrogenase of Escherichia coli	LaPorte DC, Koshland DE Jr	1982		"LaPorte DC, Koshland DE Jr. ""Isocitrate dehydrogenase of Escherichia coli"". Nature. 1982. PubMed: 6750117. doi:10.1038/300458a0"
ecoli_tca_cycle	Tricarboxylic Acid Cycle (TCA/Krebs Cycle)	8672543	10.1016/0005-2728(96)00041-7	Succinate dehydrogenase of Escherichia coli: cellular and molecular biology	Hägerhäll C, Hederstedt L	1996		"Hägerhäll C, Hederstedt L. ""Succinate dehydrogenase of Escherichia coli: cellular and molecular biology"". Biochim Biophys Acta. 1996. PubMed: 8672543. doi:10.1016/0005-2728(96)00041-7"
ecoli_transcription_elongation	Transcription Elongation	11313498	10.1126/science.1059495	Structural basis of transcription: RNA polymerase II elongation complex at 3.3 Å resolution	Gnatt AL, Cramer P, Fu J, Bushnell DA, Kornberg RD	2001		"Gnatt AL, Cramer P, Fu J, Bushnell DA, Kornberg RD. ""Structural basis of transcription: RNA polymerase II elongation complex at 3.3 Å resolution"". Science. 2001. PubMed: 11313498. doi:10.1126/science.1059495"
ecoli_transcription_elongation	Transcription Elongation	16630813	10.1016/j.cell.2006.03.034	Structural basis of transcription: role of the trigger loop in substrate specificity and catalysis	Wang D, Bushnell DA, Westover KD, Kaplan CD, Kornberg RD	2006		"Wang D, Bushnell DA, Westover KD, Kaplan CD, Kornberg RD. ""Structural basis of transcription: role of the trigger loop in substrate specificity and catalysis"". Cell. 2006. PubMed: 16630813. doi:10.1016/j.cell.2006.03.034"
ecoli_transcription_elongation	Transcription Elongation	1339300	10.1016/0092-8674(92)90590-4	Transcript cleavage factors from E. coli	Borukhov S, Polyakov A, Nikiforov V, Goldfarb A	1992		"Borukhov S, Polyakov A, Nikiforov V, Goldfarb A. ""Transcript cleavage factors from E. coli"". Cell. 1992. PubMed: 1339300. doi:10.1016/0092-8674(92)90590-4"
ecoli_transcription_elongation	Transcription Elongation	11089985	10.1038/35040582	NusG is a sequence-specific RNA polymerase pause factor that stimulates transcription elongation	Artsimovitch I, Landick R	2000		"Artsimovitch I, Landick R. ""NusG is a sequence-specific RNA polymerase pause factor that stimulates transcription elongation"". Nature. 2000. PubMed: 11089985. doi:10.1038/35040582"
ecoli_transcription_regulation	Transcription Initiation and Regulation	12511870	10.1038/nrm1012	Bacterial transcription regulation and sigma factor competition	Gruber TM, Gross CA	2003		"Gruber TM, Gross CA. ""Bacterial transcription regulation and sigma factor competition"". Nature Reviews Molecular Cell Biology. 2003. PubMed: 12511870. doi:10.1038/nrm1012"
ecoli_transcription_regulation	Transcription Initiation and Regulation	21371479	10.1016/j.jmb.2011.01.018	The bacterial transcription cycle: promoter melting and open complex formation	Saecker RM, Record MT Jr, Dehaseth PL	2011		"Saecker RM, Record MT Jr, Dehaseth PL. ""The bacterial transcription cycle: promoter melting and open complex formation"". Journal of Molecular Biology. 2011. PubMed: 21371479. doi:10.1016/j.jmb.2011.01.018"
ecoli_transcription_regulation	Transcription Initiation and Regulation	12540296	10.1186/gb-2003-4-1-203	Sigma factors in bacterial transcription	Paget MS, Helmann JD	2003		"Paget MS, Helmann JD. ""Sigma factors in bacterial transcription"". Genome Biology. 2003. PubMed: 12540296. doi:10.1186/gb-2003-4-1-203"
ecoli_transcription_regulation	Transcription Initiation and Regulation	15035009	10.1038/nrmicro787	Mechanism of transcription initiation from an activator-dependent promoter	Browning DF, Busby SJ	2004		"Browning DF, Busby SJ. ""Mechanism of transcription initiation from an activator-dependent promoter"". Nature Reviews Microbiology. 2004. PubMed: 15035009. doi:10.1038/nrmicro787"
ecoli_transcription_termination	Transcription Termination	12177300	10.1073/pnas.152433099	Transcription termination factor Rho is an RNA-DNA helicase associated with Rho-dependent terminators	Richardson JP	2002		"Richardson JP. ""Transcription termination factor Rho is an RNA-DNA helicase associated with Rho-dependent terminators"". Proc Natl Acad Sci USA. 2002. PubMed: 12177300. doi:10.1073/pnas.152433099"
ecoli_transcription_termination	Transcription Termination	14608371	10.1038/nature02129	Structure of Escherichia coli transcription termination factor rho bound to an RNA substrate	Skordalakes E, Berger JM	2003		"Skordalakes E, Berger JM. ""Structure of Escherichia coli transcription termination factor rho bound to an RNA substrate"". Nature. 2003. PubMed: 14608371. doi:10.1038/nature02129"
ecoli_transcription_termination	Transcription Termination	10617163	10.1016/s1097-2765(00)80159-4	The mechanism of intrinsic transcription termination	Gusarov I, Nudler E	1999		"Gusarov I, Nudler E. ""The mechanism of intrinsic transcription termination"". Mol Cell. 1999. PubMed: 10617163. doi:10.1016/s1097-2765(00)80159-4"
ecoli_transcription_termination	Transcription Termination	7537109	10.1021/bi00016a025	Control of Rho-dependent transcription termination by NusG is specific to the Escherichia coli elongation complex	Burns CM, Richardson JP	1995		"Burns CM, Richardson JP. ""Control of Rho-dependent transcription termination by NusG is specific to the Escherichia coli elongation complex"". Biochemistry. 1995. PubMed: 7537109. doi:10.1021/bi00016a025"
ecoli_translation_elongation	Translation Elongation	18408881	10.1038/nature06700	Structural basis for translation termination on the 70S ribosome	Weixlbaumer A, Jin H, Neubauer C, Voorhees RM, Petry S, Kelley AC, Ramakrishnan V	2008		"Weixlbaumer A, Jin H, Neubauer C, Voorhees RM, Petry S, Kelley AC, Ramakrishnan V. ""Structural basis for translation termination on the 70S ribosome"". Nature. 2008. PubMed: 18408881. doi:10.1038/nature06700"
ecoli_translation_elongation	Translation Elongation	11423924	10.1126/science.1060612	Initial selection of aminoacyl-tRNA by the ribosome	Ogle JM, Brodersen DE, Clemons WM Jr, Tarry MJ, Carter AP, Ramakrishnan V	2001		"Ogle JM, Brodersen DE, Clemons WM Jr, Tarry MJ, Carter AP, Ramakrishnan V. ""Initial selection of aminoacyl-tRNA by the ribosome"". Science. 2001. PubMed: 11423924. doi:10.1126/science.1060612"
ecoli_translation_elongation	Translation Elongation	10926528	10.1126/science.289.5481.920	The structural basis of ribosome activity in peptide bond synthesis	Nissen P, Hansen J, Ban N, Moore PB, Steitz TA	2000		"Nissen P, Hansen J, Ban N, Moore PB, Steitz TA. ""The structural basis of ribosome activity in peptide bond synthesis"". Science. 2000. PubMed: 10926528. doi:10.1126/science.289.5481.920"
ecoli_translation_elongation	Translation Elongation	9096309	10.1073/pnas.94.9.4389	EF-G-catalyzed translocation of anticodon stem-loop analogs of transfer RNA in the ribosome	Rodnina MV, Savelsbergh A, Katunin VI, Wintermeyer W	1997		"Rodnina MV, Savelsbergh A, Katunin VI, Wintermeyer W. ""EF-G-catalyzed translocation of anticodon stem-loop analogs of transfer RNA in the ribosome"". PNAS. 1997. PubMed: 9096309. doi:10.1073/pnas.94.9.4389"
ecoli_translation_initiation	Translation Initiation	18647627	10.1042/BSR20090031	Mechanism and regulation of protein synthesis in Escherichia coli	Rodnina MV, Wintermeyer W	2009		"Rodnina MV, Wintermeyer W. ""Mechanism and regulation of protein synthesis in Escherichia coli"". Molecular and Cellular Biology. 2009. PubMed: 18647627. doi:10.1042/BSR20090031"
ecoli_translation_initiation	Translation Initiation	11014182	10.1038/35030006	Structure of the 30S ribosomal subunit	Wimberly BT, Brodersen DE, Clemons WM Jr, et al	2000		"Wimberly BT, Brodersen DE, Clemons WM Jr, et al. ""Structure of the 30S ribosomal subunit"". Nature. 2000. PubMed: 11014182. doi:10.1038/35030006"
ecoli_translation_initiation	Translation Initiation	15755955	10.1128/MMBR.69.1.101-123.2005	Initiation of translation in bacteria	Laursen BS, Sørensen HP, Mortensen KK, Sperling-Petersen HU	2005		"Laursen BS, Sørensen HP, Mortensen KK, Sperling-Petersen HU. ""Initiation of translation in bacteria"". Microbiology and Molecular Biology Reviews. 2005. PubMed: 15755955. doi:10.1128/MMBR.69.1.101-123.2005"
ecoli_translation_initiation	Translation Initiation	22841294	10.1016/j.str.2012.08.001	Structural dynamics of ribosome subunit association studied by mixing-spraying time-resolved cryogenic electron microscopy	Chen J, Tsai A, O'Leary SE, Petrov A, Puglisi JD	2012		"Chen J, Tsai A, O'Leary SE, Petrov A, Puglisi JD. ""Structural dynamics of ribosome subunit association studied by mixing-spraying time-resolved cryogenic electron microscopy"". Structure. 2012. PubMed: 22841294. doi:10.1016/j.str.2012.08.001"
ecoli_translation_termination	Translation Termination and Ribosome Recycling	18408881	10.1038/nature06700	Structural basis for translation termination on the 70S ribosome	Weixlbaumer A, Jin H, Neubauer C, Voorhees RM, Petry S, Kelley AC, Ramakrishnan V	2008		"Weixlbaumer A, Jin H, Neubauer C, Voorhees RM, Petry S, Kelley AC, Ramakrishnan V. ""Structural basis for translation termination on the 70S ribosome"". Nature. 2008. PubMed: 18408881. doi:10.1038/nature06700"
ecoli_translation_termination	Translation Termination and Ribosome Recycling	19359587	10.1126/science.1172896	The structure of the ribosome with elongation factor G trapped in the posttranslocational state	Gao YG, Selmer M, Dunham CM, Weixlbaumer A, Kelley AC, Ramakrishnan V	2009		"Gao YG, Selmer M, Dunham CM, Weixlbaumer A, Kelley AC, Ramakrishnan V. ""The structure of the ribosome with elongation factor G trapped in the posttranslocational state"". Science. 2009. PubMed: 19359587. doi:10.1126/science.1172896"
ecoli_translation_termination	Translation Termination and Ribosome Recycling	12127453	10.1016/S0959-440X(02)00344-X	Structural insights into the role of rRNA modifications in protein synthesis and ribosome assembly	Decatur WA, Fournier MJ	2002		"Decatur WA, Fournier MJ. ""Structural insights into the role of rRNA modifications in protein synthesis and ribosome assembly"". Curr Opin Struct Biol. 2002. PubMed: 12127453. doi:10.1016/S0959-440X(02)00344-X"
ecoli_translation_termination	Translation Termination and Ribosome Recycling	9312005	10.1093/emboj/16.13.4126	Release factor RF3 in E.coli accelerates the dissociation of release factors RF1 and RF2 from the ribosome in a GTP-dependent manner	Freistroffer DV, Pavlov MY, MacDougall J, Buckingham RH, Ehrenberg M	1997		"Freistroffer DV, Pavlov MY, MacDougall J, Buckingham RH, Ehrenberg M. ""Release factor RF3 in E.coli accelerates the dissociation of release factors RF1 and RF2 from the ribosome in a GTP-dependent manner"". EMBO J. 1997. PubMed: 9312005. doi:10.1093/emboj/16.13.4126"
ecoli_trp_operon	Tryptophan Operon with Attenuation	7007895	10.1038/289751a0	Attenuation in the control of expression of bacterial operons	Yanofsky C	1981		"Yanofsky C. ""Attenuation in the control of expression of bacterial operons"". Nature. 1981. PubMed: 7007895. doi:10.1038/289751a0"
ecoli_trp_operon	Tryptophan Operon with Attenuation	3275651		Transcription attenuation	Yanofsky C	1988		"Yanofsky C. ""Transcription attenuation"". Journal of Biological Chemistry. 1988. PubMed: 3275651"
ecoli_trp_operon	Tryptophan Operon with Attenuation	15802245	10.1016/j.mib.2005.02.010	Regulation of the trp operon	Merino E, Yanofsky C	2005		"Merino E, Yanofsky C. ""Regulation of the trp operon"". Current Opinion in Microbiology. 2005. PubMed: 15802245. doi:10.1016/j.mib.2005.02.010"
ecoli_trp_operon	Tryptophan Operon with Attenuation	388431	10.1073/pnas.76.11.5524	The tryptophan operon: a coordinated mechanism for the regulation of biosynthesis	Oxender DL, Zurawski G, Yanofsky C	1979		"Oxender DL, Zurawski G, Yanofsky C. ""The tryptophan operon: a coordinated mechanism for the regulation of biosynthesis"". Proceedings of the National Academy of Sciences. 1979. PubMed: 388431. doi:10.1073/pnas.76.11.5524"
ecoli_tryptophan_biosynthesis	Tryptophan Biosynthesis via Anthranilate	11700594	10.1002/9780470123028.ch2	Tryptophan biosynthesis	Yanofsky C	2001		"Yanofsky C. ""Tryptophan biosynthesis"". Adv Enzymol Relat Areas Mol Biol. 2001. PubMed: 11700594. doi:10.1002/9780470123028.ch2"
